transaction_id,customer_id,timestamp,amount,currency,category,merchant,description
TXN-000132,CUST-0166,26-Jan-2026,-118.88,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-001781,CUST-0050,2026-01-25T09:14:14Z,67.89,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-002091,CUST-0032,03-Jan-2026,362.99,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000085,CUST-0178,11/14/2025,330.05,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000621,CUST-0019,2025-12-24 21:38,128.86,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-001786,CUST-0076,2025-12-26T21:08:01Z,172.38,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000061,CUST-0157,16-Nov-2025,56.2,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-001432,CUST-0033,2025-09-21T08:46:39Z,,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001835,CUST-0053,2025-10-16 04:29,203.7,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001429,CUST-0070,2025-10-27 10:44,253.78,EUR, sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-002327,CUST-0033,2025-11-04T01:56:09Z,235.27,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002421,CUST-0165,09/18/2025,57.97,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000786,CUST-0115,10/22/2025,34.89,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000401,CUST-0002,2026-01-08 10:37,5.45,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-001525,CUST-0186,2025-11-15 03:50,12.83,EUR,dining,McDonald's,McDonald's - Dining
TXN-001240,CUST-0001,2025-12-17T04:01:50Z,62.39,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000524,CUST-0113,09/05/2025,116.1,EUR,retail,H&M,H&M - Retail
TXN-000396,CUST-0088,2025-10-18T00:54:16Z,159.24,EUR,retail,H&M,H&M - Retail
TXN-000130,CUST-0112,02-Oct-2025,,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-002324,CUST-0014,2025-11-12T18:01:47Z,95.68,EUR,groceries ,Coop,Coop - Groceries
TXN-000185,CUST-0056,2025-09-27 20:20,,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-001756,CUST-0154,2025-08-09 23:51,115.33,EUR,groceries,Coop,Coop - Groceries
TXN-002121,CUST-0187,27-Sep-2025,155.44,EUR,match_tickets ,Ticketone,Ticketone - Match Tickets
TXN-002283,CUST-0055,2025-10-21 19:27,42.25,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001696,CUST-0166,2025-08-11T12:16:45Z,41.99,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000484,CUST-0047,06-Sep-2025,70.69,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-002087,CUST-0058,2025-09-06 05:05,252.31,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000242,CUST-0173,09/22/2025,257.61,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001639,CUST-0013,10/21/2025,38.65,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001157,CUST-0036,10-Aug-2025,81.73,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001404,CUST-0164,07-Feb-2026,180.67,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001124,CUST-0161,2026-01-22 13:55,223.65,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000282,CUST-0132,12-Oct-2025,96.45,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001427,CUST-0155,02-Aug-2025,127.46,EUR, groceries,Coop,Coop - Groceries
TXN-001264,CUST-0186,10/30/2025,24.52,EUR,dining,Poke House,Poke House - Dining
TXN-000931,CUST-0187,01/07/2026,50.37,EUR,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-001292,CUST-0169,03-Oct-2025,98.49,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001864,CUST-0193,24-Sep-2025,174.31,USD,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000335,CUST-0076,02/09/2026,,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001019,CUST-0014,01-Aug-2025,137.63,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-002478,CUST-0008,07-Nov-2025,12.57,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-002429,CUST-0117,2025-10-05 17:36,137.21,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000672,CUST-0044,12-Feb-2026,15.81,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-002347,CUST-0147,08/14/2025,,USD,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000476,CUST-0135,22-Oct-2025,106.67,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-002379,CUST-0066,15-Oct-2025,,EUR,retail,IKEA Milano,IKEA Milano - Retail
TXN-002017,CUST-0079,23-Oct-2025,50.02,EUR,sports_bar ,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000083,CUST-0078,12/12/2025,,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-001374,CUST-0089,2026-01-25T23:29:26Z,9.3,EUR,entertainment,Teatro alla Scala,Teatro alla Scala - Entertainment
TXN-002346,CUST-0181,06-Sep-2025,246.67,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000805,CUST-0094,2026-01-10T22:55:44Z,50.32,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000921,CUST-0076,25-Jan-2026,72.41,eur,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000049,CUST-0139,10/04/2025,138.75,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000466,CUST-0134,02/10/2026,105.2,€, sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001670,CUST-0113,2025-12-31 08:35,136.2,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-002015,CUST-0157,29-Dec-2025,11.19,EUR,streaming,DAZN,DAZN - Streaming
TXN-002413,CUST-0119,10/04/2025,265.37,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002431,CUST-0008,2026-01-13 14:09,195.69,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000926,CUST-0185,2025-10-10 22:07,,eur,streaming,DAZN,DAZN - Streaming
TXN-002047,CUST-0110,09-Oct-2025,,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001561,CUST-0023,2025-08-24 14:21,10.86,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002395,CUST-0186,12/24/2025,114.91,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001017,CUST-0017,15-Nov-2025,390.01,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000477,CUST-0168,2025-12-26 18:14,13.64,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000128,CUST-0137,2026-01-23T10:07:52Z,126.25,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-001964,CUST-0198,10/09/2025,114.66,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001003,CUST-0161,2026-01-29T10:33:08Z,26.28,EUR,streaming,DAZN,DAZN - Streaming
TXN-001554,CUST-0155,01/29/2026,28.73,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-002080,CUST-0193,2025-11-29 04:05,485.9,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001122,CUST-0091,2025-09-30T04:44:16Z,30.15,EUR,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-001479,CUST-0172,17-Oct-2025,158.32,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001273,CUST-0143,2025-09-20 05:10,97.72,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001028,CUST-0084,2025-09-07 19:37,41.69,eur,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000532,CUST-0166,2025-09-06 14:24,72.3,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-002163,CUST-0169,2025-10-26T21:51:30Z,25.73,eur,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-000006,CUST-0183,2026-01-18 03:58,147.3,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001847,CUST-0102,09/21/2025,179.79,eur,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000661,CUST-0040,26-Sep-2025,108.96,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001729,CUST-0147,12/09/2025,14.35,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001993,CUST-0086,21-Nov-2025,31.49,EUR, entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-001621,CUST-0139,2025-11-25T13:33:58Z,13.1,EUR,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000125,CUST-0088,2026-01-25 16:37,93.8,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000153,CUST-0028,10/06/2025,24.42,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000576,CUST-0121,28-Dec-2025,29.58,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001510,CUST-0188,12/02/2025,-88.34,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001246,CUST-0151,10/20/2025,13.8,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-001677,CUST-0049,08/30/2025,74.3,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-002309,CUST-0187,2025-10-13 04:50,123.19,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-002430,CUST-0171,2025-11-15 11:42,139.09,EUR,retail,Zara,Zara - Retail
TXN-000025,CUST-0041,2025-11-08T00:55:22Z,132.43,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001334,CUST-0125,10/29/2025,110.79,EUR,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-000048,CUST-0181,2025-10-21 19:54,113.68,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-002440,CUST-0090,03-Nov-2025,120.8,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000693,CUST-0160,2025-09-13 06:58,49.58,EUR,dining,Poke House,Poke House - Dining
TXN-002053,CUST-0050,29-Oct-2025,344.02,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000172,CUST-0026,21-Nov-2025,84.55,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000613,CUST-0020,2026-02-05T07:35:42Z,50.63,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001175,CUST-0007,08/27/2025,73.3,EUR,dining ,Ristorante Cracco,Ristorante Cracco - Dining
TXN-000084,CUST-0078,08/03/2025,57.37,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000351,CUST-0087,2025-11-23 05:58,,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000350,CUST-0076,2025-09-16 00:26,186.19,EUR,retail,Zara,Zara - Retail
TXN-000033,CUST-0008,2025-12-17T22:00:24Z,166.88,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001992,CUST-0093,26-Dec-2025,,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000907,CUST-0147,2025-08-03 21:20,191.54,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-002301,CUST-0197,09/14/2025,175.25,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001507,CUST-0173,2025-12-17T18:05:25Z,22.52,EUR,transport,Uber,Uber - Transport
TXN-002100,CUST-0133,10/08/2025,53.89,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000814,CUST-0009,03-Dec-2025,136.06,EUR,groceries,Coop,Coop - Groceries
TXN-001852,CUST-0017,01/08/2026,58.48,EUR,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-002312,CUST-0002,01-Jan-2026,67.01,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-002262,CUST-0016,2026-01-17T02:05:38Z,205.95,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001443,CUST-0060,02/12/2026,369.53,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001390,CUST-0168,08-Sep-2025,48.5,EUR,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-002356,CUST-0049,2025-09-24 00:33,22.08,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000015,CUST-0125,2026-01-25 15:09,,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001906,CUST-0145,13-Aug-2025,62.8,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000278,CUST-0118,08/03/2025,87.39,EUR,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-000843,CUST-0060,08/27/2025,98.88,EUR, sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001100,CUST-0196,2025-09-14T00:51:27Z,17.38,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000960,CUST-0043,2026-01-29T11:40:14Z,,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000887,CUST-0171,2026-02-02T06:58:11Z,262.91,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001326,CUST-0188,2026-01-27 01:11,217.21,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000227,CUST-0135,10-Jan-2026,258.26,eur,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001589,CUST-0105,21-Dec-2025,22.95,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-001817,CUST-0083,2025-10-29 08:25,108.64,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000822,CUST-0030,2025-08-17T11:08:54Z,21.0,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-001495,CUST-0165,2025-09-02 20:52,-228.09,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-002242,CUST-0140,2026-01-03T18:27:17Z,66.29,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000055,CUST-0107,2025-09-15T18:14:31Z,83.13,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001550,CUST-0077,09/10/2025,168.88,EUR, match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001728,CUST-0155,2025-10-31T04:27:31Z,96.04,EUR,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-000343,CUST-0003,2025-09-26 13:19,21.92,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-001960,CUST-0071,09/30/2025,75.97,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001084,CUST-0057,2025-11-09T18:43:17Z,225.55,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001761,CUST-0009,13-Aug-2025,46.13,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001891,CUST-0089,2025-10-24 11:19,69.98,EUR,dining,McDonald's,McDonald's - Dining
TXN-001939,CUST-0060,2025-10-18T22:07:28Z,38.46,EUR,streaming,DAZN,DAZN - Streaming
TXN-001156,CUST-0044,27-Jan-2026,-78.12,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001543,CUST-0136,2026-02-02T16:36:38Z,139.66,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001980,CUST-0123,2025-11-07T10:46:24Z,323.26,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000203,CUST-0046,24-Nov-2025,24.06,EUR,streaming,DAZN,DAZN - Streaming
TXN-000229,CUST-0124,2025-08-31T04:32:43Z,276.78,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001676,CUST-0138,2025-10-28T02:54:11Z,12.85,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001716,CUST-0180,12/25/2025,67.97,EUR,dining,Pizzeria da Michele,Pizzeria da Michele - Dining
TXN-000336,CUST-0187,2025-09-01T18:30:51Z,166.43,EUR,groceries,Coop,Coop - Groceries
TXN-002220,CUST-0140,2025-11-11 04:01,28.55,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000303,CUST-0115,24-Aug-2025,115.08,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001743,CUST-0131,2025-08-07 11:17,,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001887,CUST-0184,25-Oct-2025,375.23,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000788,CUST-0100,26-Sep-2025,,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-000924,CUST-0123,2025-12-26 09:57,63.98,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-002059,CUST-0142,2025-11-05 14:19,119.23,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000718,CUST-0030,2026-01-06T07:36:48Z,116.51,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-002269,CUST-0079,28-Jan-2026,104.42,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-002150,CUST-0053,2025-08-30T09:32:29Z,,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-002330,CUST-0167,11/24/2025,23.0,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-000156,CUST-0027,10/08/2025,,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002253,CUST-0195,11-Dec-2025,117.67,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-002185,CUST-0009,2025-10-29T15:50:23Z,346.9,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000440,CUST-0193,16-Sep-2025,106.27,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-001943,CUST-0161,2025-11-20 14:56,90.03,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000768,CUST-0174,2025-09-30 13:21,31.68,EUR,transport,Uber,Uber - Transport
TXN-000052,CUST-0056,2025-09-07 09:34,42.26,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-001737,CUST-0153,03-Sep-2025,136.61,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-000780,CUST-0156,09/18/2025,14.65,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000232,CUST-0074,2025-11-18 11:05,445.26,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002148,CUST-0144,01/11/2026,12.11,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-000420,CUST-0017,2025-09-15 13:33,-98.08,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-002111,CUST-0073,2025-08-05 15:25,109.16,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000234,CUST-0115,02/09/2026,107.19,EUR,entertainment,Teatro alla Scala,Teatro alla Scala - Entertainment
TXN-002256,CUST-0106,10/31/2025,187.54,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002155,CUST-0062,2025-09-07T09:24:03Z,312.66,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001437,CUST-0033,2025-12-27T18:42:19Z,-56.74,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-000580,CUST-0015,09/18/2025,36.65,EUR,streaming,DAZN,DAZN - Streaming
TXN-002131,CUST-0042,22-Oct-2025,221.54,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001678,CUST-0180,2025-09-10T13:10:21Z,33.84,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-002465,CUST-0009,08/12/2025,40.77,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-002076,CUST-0026,11/16/2025,245.46,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000487,CUST-0082,2025-08-04 02:02,38.61,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-001277,CUST-0138,2025-12-09 17:54,19.05,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000096,CUST-0179,2025-12-20 09:25,,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-000110,CUST-0045,22-Sep-2025,88.85,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001503,CUST-0033,2026-02-09 13:49,,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001650,CUST-0030,2025-09-13 04:45,22.32,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000382,CUST-0162,2025-12-06 15:36,115.39,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001092,CUST-0074,09/04/2025,40.12,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000289,CUST-0030,2026-01-17 05:50,24.47,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000989,CUST-0044,2025-10-08 00:16,8.69,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-000274,CUST-0076,2025-08-21 16:04,102.62,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000023,CUST-0039,18-Oct-2025,338.95,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000927,CUST-0175,2025-11-24T13:19:49Z,135.48,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001132,CUST-0089,2025-11-18T14:13:30Z,122.13,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000120,CUST-0071,09/23/2025,66.21,EUR,dining,Ristorante Cracco,Ristorante Cracco - Dining
TXN-001283,CUST-0092,2025-12-05T08:38:19Z,90.12,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000953,CUST-0106,03-Feb-2026,210.71,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001366,CUST-0095,03-Nov-2025,51.81,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000237,CUST-0123,2025-12-20 06:01,75.74,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001681,CUST-0142,2025-12-09 05:13,8.5,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-000892,CUST-0067,2025-08-26 15:59,132.9,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000624,CUST-0094,2026-02-01T00:47:32Z,71.48,EUR, sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001010,CUST-0149,2026-01-04T10:11:40Z,70.77,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-002198,CUST-0063,08/15/2025,-39.9,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001765,CUST-0086,10-Jan-2026,43.7,EUR,entertainment,Teatro alla Scala,Teatro alla Scala - Entertainment
TXN-000149,CUST-0141,2025-11-04 01:56,36.11,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-002387,CUST-0112,19-Sep-2025,393.37,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000233,CUST-0156,2025-09-11 16:20,126.04,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-002098,CUST-0178,05-Oct-2025,479.09,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001046,CUST-0063,27-Jan-2026,134.58,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001841,CUST-0050,01/06/2026,62.77,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-002044,CUST-0049,2026-01-16T22:33:08Z,55.22,EUR,transport,Lime,Lime - Transport
TXN-000489,CUST-0151,2026-02-01T22:41:13Z,,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001582,CUST-0128,10/14/2025,22.23,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001603,CUST-0093,05-Feb-2026,169.14,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001622,CUST-0135,31-Dec-2025,45.93,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-000357,CUST-0191,12/06/2025,141.89,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001625,CUST-0120,11-Aug-2025,26.73,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-000702,CUST-0063,2025-11-22T04:13:31Z,98.91,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000771,CUST-0007,11/19/2025,46.28,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-000949,CUST-0155,2026-01-15 16:52,42.0,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-001415,CUST-0107,07-Jan-2026,61.29,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001309,CUST-0172,2025-08-12 18:16,51.12,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001192,CUST-0019,08-Sep-2025,26.07,EUR,dining,Spontini,Spontini - Dining
TXN-001909,CUST-0024,2025-08-03T20:03:12Z,,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001531,CUST-0004,12/05/2025,31.0,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-002499,CUST-0160,08/16/2025,186.01,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-001872,CUST-0038,20-Oct-2025,,EUR,streaming,DAZN,DAZN - Streaming
TXN-002316,CUST-0089,12/23/2025,30.58,EUR, streaming,Paramount+,Paramount+ - Streaming
TXN-001179,CUST-0148,05-Oct-2025,,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000817,CUST-0031,16-Oct-2025,117.55,eur,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000656,CUST-0047,19-Sep-2025,,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001302,CUST-0172,2025-12-23 14:41,126.14,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000996,CUST-0041,2025-10-26T21:21:30Z,8.2,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000935,CUST-0125,07-Feb-2026,44.11,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001359,CUST-0111,18-Oct-2025,39.12,EUR,transport,Lime,Lime - Transport
TXN-000201,CUST-0078,12/18/2025,-45.61,EUR,entertainment,Teatro alla Scala,Teatro alla Scala - Entertainment
